581
Term TF-IDF
stood 0.013510239281808
attent 0.0093220316733295
floodlit 0.010852603204287
tarmac 0.0075033602627114
guard 0.012946752701094
took 0.0023907708211113
possess 0.0068894619082558
remain 0.0091118840577763
american 0.0037160899024564
hawaii 0.029538447099128
identif 0.01840545148588
devot 0.0073846117747821
mia 0.0065756554421732
vietnames 0.023023051891786
children 0.012205407852088
maim 0.019319157594254
leftov 0.0096595787971269
bomb 0.0038057819130122
war 0.0038950571854743
subject 0.0052120787068821
weigh 0.0076309127104803
heavili 0.0060275423077179
emot 0.0053826310350133
rice 0.0067254168483516
paddi 0.0070708053086995
outsid 0.0027389636330301
recoveri 0.004887481168487
worker 0.0054319264818531
dig 0.0048086351512214
mud 0.012161011151294
ani 0.0027191725168811
air 0.0024354790593269
fighter 0.0068054857220778
pilot 0.010837735079313
lawrenc 0.0077686798493332
evert 0.031249688573702
jet 0.0068894619082558
crash 0.0035775020936704
run 0.0018261160708574
son 0.0030792142674857
david 0.018644063346659
daniel 0.0067254168483516
chandler 0.0069777464080622
ariz 0.0082638297158595
accompani 0.0058777809015396
younger 0.0068054857220778
talk 0.0024947221296995
jail 0.0049985629604621
thought 0.0071051143171081
aliv 0.0034917320872196
home 0.0023578712425938
rescu 0.0024615578975723
feel 0.0061396691381811
tear 0.008308234642272
ey 0.0045469893555267
bamboo 0.0096595787971269
platform 0.0067254168483516
besid 0.012499875429481
excav 0.0071691846784757
pit 0.0071691846784757
think 0.0012619766428793
love 0.010113826615161
buri 0.0066423595181768
farewel 0.0071691846784757
tran 0.0080824863154158
duc 0.0086963846698714
luong 0.020933239224187
joke 0.0070708053086995
elect 2.693096520079E-5
stalem 0.0089617042564932
page 0.0055323924411916
relat 0.0032996648489951
shame 0.0089617042564932
hope 0.0042455027176102
continu 0.0023107019473851
start 0.0027389636330301
ambassador 0.0049421260881334
pete 0.0053123694265447
peterson 0.013778923816512
improv 0.0044820318202722
understand 0.0047831358641558
trust 0.0061351504952934
nation 0.0016047344235052
lose 0.0041193450193847
unit 0.004088692771717
state -0.0041903904556282
withdrew 0.0072735299828069
combat 0.0065053938337046
april 0.0043590387669467
rear 0.0056964375010958
marin 0.0052120787068821
scrambl 0.0071691846784757
aboard 0.0034917320872196
helicopt 0.0061351504952934
embassi 0.0027235959381174
blaze 0.0089617042564932
ga 0.004708829200016
smoke 0.0063103358555515
grenad 0.0079184412555116
thei -0.0012758774804787
fled 0.0042628589762505
surg 0.0070708053086995
announc 0.0026932661595462
uncondit 0.010852603204287
renam 0.0096595787971269
revolutionari 0.0077686798493332
leader 0.00094326888142242
declar 0.003641493493398
independ 0.0036156107440614
french 0.0043006884198285
rule 0.0022927417455046
led 0.0033650336064223
struggl 0.0044820318202722
strike 0.0032784155618655
gestur 0.0066489077905705
reconcili 0.0061915873676221
parti 0.0026235457901786
headquart 0.0049145867742841
chat 0.0092755107225757
amiabl 0.010852603204287
secretari 0.0025770248394249
kha 0.0086963846698714
phieu 0.015006720525423
head 0.0023657351739471
member 0.0021943623757284
politburo 0.012045627611447
determin 0.0037352769448336
polici 0.0034329833671345
enjoi 0.013610971444156
stai 0.0029263206122247
veri 0.0035088202848752
repli 0.0067254168483516
peopl -0.0013488964464698
attend 0.0044820318202722
ceremoni 0.0049421260881334
intend 0.0052448638961604
rais 0.0038199417369003
conscious 0.010852603204287
unexplod 0.030013441050846
wound 0.0037630383595149
kill 0.00079486754674578
curs 0.0096595787971269
innoc 0.0058777809015396
world 0.0029482693172573
ton 0.0050569133075803
ordnanc 0.023306039548
everi 0.0079420370396608
piec 0.010489727792321
tragedi 0.004887481168487
produc 0.011143922638751
answer 0.010054981749896
met 0.0042816697689049
hoan 0.010852603204287
quang 0.010154728663653
sy 0.0089617042564932
extend 0.0057847220009023
arm 0.0030886453617449
tradit 0.0053123694265447
asian 0.0072735299828069
greet 0.0058777809015396
left 0.0020079641393581
hand 0.0026125141461422
result 0.0028838204184375
countri 0.00042583162360386
ha -0.0022968805150124
sign 0.0032366881752734
treati 0.0084665543899669
outlaw 0.0082638297158595
stockpil 0.0092755107225757
sai -0.00038312470900498
korean 0.0077686798493332
peninsula 0.0052448638961604
effect 0.0043393680340317
altern 0.0068054857220778
carri 0.002570013952355
turn 0.0052538346594806
wooden 0.0079184412555116
box 0.0062499377147403
place 0.0043887247514569
aluminum 0.010852603204287
casket 0.0066489077905705
cover 0.0044820318202722
flag 0.0051799063609059
salut 0.0082638297158595
transport 0.0049145867742841
set 0.0030918784517402
neighbor 0.004154117321136
lao 0.015836882511023
north 0.0039710185198304
korea 0.0068894619082558
armi 0.0058183887946623
forens 0.0067254168483516
expert 0.0068200681770591
mondai 0.0018443779970399
fridai 0.0014778400861004
morn 0.0030605057094187
rode 0.0096595787971269
narrow 0.0059262677810003
dirt 0.0050274908749482
road 0.0044400499732427
villag 0.0049985629604621
railroad 0.0092755107225757
bridg 0.0066489077905705
target 0.0043199195740421
squadron 0.012045627611447
warplan 0.0086963846698714
nov 0.0055719613193753
plane 0.0054933984866724
shot 0.0079737639074918
clai 0.0089617042564932
mesh 0.010852603204287
siev 0.0073846117747821
common 0.0056539373073086
endeavor 0.010154728663653
friend 0.0039397236504962
unpreced 0.0063103358555515
human 0.0047580088427768
histori 0.0037352769448336
birth 0.0082638297158595
fourth 0.0043590387669467
child 0.0050868474602686
daughter 0.0047831358641558
elizabeth 0.0084665543899669
recal 0.0070708053086995
dad 0.0076309127104803
phoenix 0.010154728663653
walk 0.0043990677896046
stair 0.010154728663653
express 0.0085633395378098
gratitud 0.018551021445151
help 0.0040373676824393
recov 0.0029091943973311
touch 0.0056964375010958
work 0.0012040626426758
push 0.0043789369122153
littl 0.0028341678292161
hold 0.0031076640126685
animos 0.0079184412555116
heal 0.0072735299828069
everybodi 0.0065053938337046
count 0.0039089876480865
list 0.0037491016809734
cambodia 0.0086963846698714
central 0.0042258431324967
laboratori 0.0077686798493332
commit 0.0039552999594805
rest 0.0040518394890004
achiev 0.0060275423077179
fullest 0.0096595787971269
possibl 0.0021943623757284
account 0.0030146051120312
lost 0.0027779941126704
veteran 0.0051799063609059
web 0.0070708053086995
cia 0.011569444001805
factbook 0.016933108779934
http 0.0037215623671241
www 0.0035901114569958
odci 0.0096595787971269
gov 0.0035649844356169
public 0.0027389636330301
geo 0.0089617042564932
vm 0.0096595787971269
html 0.0075033602627114
