290
Term TF-IDF
prime 0.013663653830591
minist 0.00899846554102
federico 0.01586418748087
sala 0.1711877683519
testifi 0.011972927991843
wednesdai 0.003962706421737
congress 0.010104276920849
fugit 0.007043733050515
ex 0.010314401575925
spy 0.025073779280144
chief 0.024139442814694
vladimiro 0.011083862097698
montesino 0.076814529107877
threaten 0.010252268798329
militari 0.0044423420789879
coup 0.027328973954079
presid -0.0097091741954858
alberto 0.0091096579846931
fujimori 0.020287405527049
govern 0.0053689833514498
live 0.0044416642237094
thi -0.0015890663895507
threat 0.0055814216852074
offer 0.006526083339138
rare 0.010131264247256
insid 0.0064639505615426
account 0.0060396054141038
dai 0.0026444379978486
mid 0.011589391319049
septemb 0.009199228627463
corrupt 0.0073481903165345
scandal 0.0083579264267145
erupt 0.013979554010635
signal 0.011872970968142
decad 0.0086162067997253
authoritarian 0.012521426938842
rule 0.0045933894970282
instruct 0.014363090683429
phone 0.026686231390903
demand 0.0083225591847587
hi -0.021369841828447
resign 0.020993739176815
repli 0.026948049578567
wa -0.026810611696776
chill 0.014363090683429
puni 0.02413279186983
cabinet 0.020628803151849
power 0.0037469729580033
forc 0.0034706488711282
posit 0.007455957707928
arm 0.0061879412247373
men 0.0036585290936834
furthermor 0.020344473633043
carri 0.010297780043574
etat 0.017422756873087
moment 0.006809065935877
recal 0.028331985409341
indic 0.0083579264267145
continu 0.0046293718325198
insist 0.0080519674073743
exit 0.011872970968142
palac 0.035044052375238
gate 0.013634438636301
aliv 0.0069955046299124
incid 0.0097918157203136
occur 0.0090223551985404
appear 0.0096557771258774
leak 0.014572141103486
videotap 0.0121819784119
sept 0.010072317925327
appar 0.0052919925421551
bribe 0.011163136298473
opposit 0.0020457971869647
congressman 0.010072317925327
video 0.01044213009896
broadcast 0.0090657303095985
announc 0.0053958194437806
elect 5.3954795798824E-5
april 0.0087331087020552
candid 0.0047897856795367
oust 0.010131264247256
offic 0.0035019731568834
declar 0.0072955438609111
moral 0.010783822866699
unfit 0.014363090683429
ignor 0.013033220059939
fax 0.015032594181501
impos 0.011006369491311
exil 0.010643057368353
japan 0.006809065935877
believ 0.0031049495175323
protect 0.0076530556866865
alli 0.006809065935877
ha -0.0023008406538314
hide 0.0097383530081206
sinc 0.0027868766772326
return 0.0082509742543003
peru 0.0092346719068343
month 0.0036313414953242
fail 0.014643533234824
asylum 0.022488551889429
bid 0.020628803151849
panama 0.034768173957147
testimoni 0.02528486297983
befor 0.0021617165345474
congression 0.010930580157798
committe 0.007455957707928
set 0.003097209276657
investig 0.0017249223888764
reput 0.01229145668195
web 0.01416599270467
monei 0.0063035367145257
launder 0.0121819784119
narcot 0.014572141103486
traffick 0.013320742849384
influenc 0.010131264247256
peddl 0.015288138913066
intellig 0.0063035367145257
headquart 0.009846120399514
try 0.007846368405412
persuad 0.012521426938842
step 0.012375882449475
asid 0.0121819784119
arriv 0.0048923441940151
onli 0.0024122772254988
wait 0.0072436891113782
command 0.005219698995724
gener 0.0038744100393054
armi 0.0058284204994807
nation 0.001607501206994
polic 0.0022877772094915
understand 0.0095827653002569
everyon 0.0096857065524972
goe 0.01132737095016
king 0.013474024789284
fall 0.017626609556967
servant 0.016962303795072
sai -0.00076757053769619
widespread 0.01416599270467
telephon 0.0081176508383077
tap 0.016556155396256
level 0.0069716410338966
discuss 0.0088133047784837
allow 0.0062645727308914
stai 0.0058627319851813
alwai 0.0075955830919099
option 0.018965616553112
elabor 0.013173985558285
listen 0.012642431489915
minut 0.00709264558497
ask 0.0050114903371415
meant 0.013320742849384
refer 0.0093381041417318
organ 0.013136272009958
trip 0.007539052713373
arrang 0.011163136298473
panamanian 0.02413279186983
offici -0.00072700211845624
american 0.0009306242385031
state -0.0013992050889195
variou 0.01289797622148
interven 0.013979554010635
countri 0.0017062632642334
shadowi 0.016962303795072
spymast 0.013802680581712
oct 0.0074016530287275
fell 0.0090657303095985
deep 0.0096338518029643
depress 0.038704932973315
total 0.0089795189226833
repeat 0.012075869244083
sever 0.0039428886898213
dure 0.0032554148137284
left 0.0040228522929899
ago 0.0049980467495013
broken 0.010507813529894
man 0.0042420298153684
bare 0.010643057368353
abl 0.0072180512545247
refus 0.0070681025926636
meet 0.0050795058728235
interim 0.012404525036512
valentin 0.011499820676279
paniagua 0.023494363691775
sworn 0.011972927991843
replac 0.010314401575925
warn 0.0068318269152954
bug 0.017422756873087
weekend 0.0092911881001601
swore 0.020344473633043
