466
Term TF-IDF
sp 0.012660723934726
protect 0.0047626312213285
predict 0.0062321139056406
rig 0.0082897326745096
left 0.0050069835406313
serv 0.0021664125007741
coward 0.013530820733242
sole 0.01030318683458
motiv 0.008198403029834
desir 0.0089384040733785
borisav 0.015018261034873
jovic 0.037982171804179
deputi 0.0066233618815933
split 0.008110802183224
awai 0.0035643166578311
anoth 0.0025224543922051
hope 0.0026466063078664
extraordinari 0.0092069945089021
personnel 0.0059635234701169
chang 0.0038157807235457
switch 0.0085896510057867
misguid 0.015018261034873
polici 0.0042801788332728
wife 0.0037360821249417
mirjana 0.01030318683458
markov 0.0092069945089021
reason 0.0048174237149018
conflict 0.0060936192250878
total 0.0055881126342879
unnecessari 0.011173283633096
argument 0.0083851227229448
sister 0.0058112665259704
republ 0.0053859941470353
montenegro 0.006897682421314
threaten 0.0063801672779302
veri 0.0014582436233995
exist 0.0079456497344341
effort 0.0031187386218263
manipul 0.0077195542072713
septemb 0.0057248418497087
result 0.0035954928392966
risk 0.0056691004625773
bring 0.0042093498708948
violent 0.0071565407642081
revolt 0.0088157465329494
countri 0.00053091882685374
wai 0.0016736255848903
imposs 0.0071022107041559
membership 0.012043380431611
doe 0.0047446736040098
