45
Term TF-IDF
sailor 0.048880561967526
injur 0.031781447521989
cole 0.00045101999155339
explos 0.018606718234567
expect 0.032470563894046
releas 0.070925878239037
virginia 0.055281114127417
hospit 0.12948425579349
todai 0.016125169682321
tear 0.053634270301778
reunion 0.14011916581535
famili 0.026924716908531
member 0.028331656451072
greet 0.075888682306544
return 0.053172945194379
ship 0.01274756929656
home 0.015221368799411
base 0.029220663886932
norfolk 0.054560330221791
yesterdai 0.057059840964606
mani 0.013479833974622
spent 0.055774961611521
night 0.028550596372027
portsmouth 0.11975714955148
naval 0.045708160436473
sever 0.025409727112182
underw 0.11975714955148
surgeri 0.095343543136631
undergo 0.10931262445713
psycholog 0.12471589513624
exam 0.12471589513624
befor 0.013931062111528
comrad 0.11227998873767
remain 0.016806363928787
germani 0.050469373856406
unit 0.0087982611124725
state -0.0090170994619259
tomorrow 0.069037540980888
wednesdai 0.025537441384528
