259
Term TF-IDF
ex 0.011548943849491
wife 0.0067220628193931
pardon 0.034907080828171
financi 0.020301635442344
marc 0.040920159144219
rich 0.089694885369435
polit 0.0061465183402523
donat 0.014020130549282
democrat 0.0043055065761983
sinc 0.0031204410671716
unrel 0.020807226756048
presid -0.0086970209009757
clinton -0.0034697612607623
grant 0.020702868947601
clemenc 0.011086390954461
dure 0.010935177173528
hi -0.023927622124516
hour 0.0070404240566664
offic 0.0058816923677385
denis 0.044745352428434
wa -0.054035286894661
entir 0.012238873535759
appropri 0.015454738875276
petit 0.015086745903059
indict 0.031527145056771
ha -0.0077286925437579
live 0.0049732919879372
switzerland 0.014155618270561
fled 0.019125259190746
opportun 0.013079504747515
visit 0.0050638389417405
daughter 0.021459474417564
grave 0.014593180762094
statement 0.015248101323586
issu 0.011043746243162
wednesdai 0.0044370071903619
spokesman 0.0056874776182194
york 0.015402033484982
publicist 0.027021272750002
howard 0.016316296988459
rubenstein 0.022779526461708
gabriel 0.027021272750002
cancer 0.011024613574745
fund 0.0096474902390747
rais 0.0085690584908844
charit 0.019508106151333
activ 0.0088031303897896
absolut 0.011619789944735
noth 0.01810462773817
husband 0.0079692498421618
lawyer 0.015097177801787
white 0.02675595116338
hous 0.0039799404694471
counsel 0.013889236527369
jack 0.015266359863039
quinn 0.058372723048377
told 0.0079917397577773
thursdai 0.0036360062896601
edit 0.016316296988459
decis 0.010475695531371
base 0.010153898647968
th 0.0076751905334145
convers 0.014915117476145
men 0.0040964225373289
focus 0.035296516490377
strictli 0.019508106151333
case 0.024802641635931
everi 0.0089079604634033
word 0.0083178477057607
legal 0.0097342580222872
merit 0.017117993377564
thei -0.00286210353729
thi -0.0053377905749385
distinct 0.018992540928845
treat 0.012499264581301
civil 0.010006912721955
crimin 0.0072147140051256
matter 0.019468516044574
public 0.0061441616632837
comment 0.0095208886065535
regard 0.012683156662341
indic 0.009358295999024
present 0.010673371187851
manhattan 0.032164450179107
feder 0.010868900862855
court 0.0038117469801021
shortli 0.011994939552664
countri 0.00095524391240865
charg 0.015035514311119
tax 0.011149172888329
fraud 0.0093186956122781
illeg 0.011994939552664
bui 0.01184047880126
oil 0.011411036194657
iran 0.015266359863039
hostag 0.012683156662341
crisi 0.010509048352257
seek 0.0088377584592211
argu 0.011765505496792
brought 0.016106986536792
becaus 0.0051506393232194
chang 0.0068654587535609
law 0.012219376371013
handl 0.012499264581301
regulatori 0.027021272750002
drawn 0.015861536233029
strong 0.0081396158842813
critic 0.0071243940067677
giuliani 0.017117993377564
justic 0.0071243940067677
depart 0.0049989465930286
offici -0.0024420534480962
prosecutor 0.009398306759779
withdrew 0.016316296988459
senat 0.0032737717135302
race 0.0055514595028381
ladi 0.013294060157379
urg 0.017887092008698
congress 0.0056568345695872
look 0.0047017997160551
attornei 0.02001382544391
mari 0.014296033885121
jo 0.017762989843445
bypass 0.040206565042645
aid 0.0060416511146578
consid 0.0076495359283231
argument 0.015086745903059
busi 0.01599425449493
partner 0.02368095760252
sever 0.0044148174519235
defend 0.0074019508774754
jurisdict 0.024345028809616
southern 0.010150817721172
district 0.012410501962673
total 0.010054287596827
unawar 0.022779526461708
consider 0.014155618270561
approach 0.010786938312199
examin 0.011277884935695
gotten 0.017762989843445
hand 0.0058605047062108
fugit 0.0078868053461364
hard 0.0086016409953086
qualifi 0.015266359863039
dick 0.013079504747515
thornburgh 0.048690057619233
serv 0.0038978695959874
gener 0.0043381425150524
reagan 0.018537780173415
bush 0.0030576591333038
administr 0.013985512250269
object 0.012683156662341
normal 0.0096048267788948
process 0.0081396158842813
applic 0.013079504747515
secret 0.0083791347681402
enforc 0.010729737208782
