58
Term TF-IDF
defens 0.048793563223066
secretari 0.051629359713996
william 0.022208321118547
cohen 0.069244036395582
plan 0.018338197355707
travel 0.044066523892419
middl 0.02975017385667
eastern 0.054652900788991
gulf 0.066321925069544
state -0.0069960254445977
meet 0.025397529364118
region 0.026170184808769
leader 0.0094489520708004
depart 0.022322882199903
tuesdai 0.019566870114698
visit 0.04522532020382
saudi 0.028472450198847
arabia 0.03727978853964
kuwait 0.066603714246922
bahrain 0.051888372339419
oman 0.096762332433288
unit 0.0068262370700218
arab 0.036090256272624
emir 0.084811518975358
qatar 0.063212157449576
israel 0.037695263566865
jordan 0.077820741249355
egypt 0.060909892059498
pentagon 0.025057451685708
sai -0.0038378526884809
consult 0.065166100299697
offici -0.0036350105922812
countri 0.0042656581605835
troop 0.037143492341242
area 0.022094516221455
forc 0.0086766221778206
alert 0.040923048775282
sinc 0.013934383386163
month 0.018156707476621
appar 0.026459962710776
terrorist 0.014005189971554
bomb 0.0095308590149142
uss 0.01986329081367
cole 0.00069985860758285
kill 0.0079623800803327
sailor 0.012641524646774
explos 0.01443624690613
struck 0.050656321236279
refuel 0.025956003429484
yemeni 0.01476676270109
port 0.019763916594416
aden 0.01414768152069
