696
Term TF-IDF
track 0.004406155186101
cook 0.0053741567589499
polit 0.0022872819685709
report 0.00056690491041685
nonpartisan 0.0074809628922738
newslett 0.008063527702774
burden 0.007259482030453
rest 0.0033823545159615
embattl 0.0068983980817735
michigan 0.0052172612245174
promis 0.00310664904497
hi -0.0089041007618529
senior 0.0027279356529115
deliv 0.0049065958387852
plum 0.0077429191520352
tini 0.005430508358308
thoma 0.0052172612245174
carper 0.018215176379357
bring 0.0028183290802255
energi 0.0050316121850347
job 0.0029147935957968
veil 0.006747018030541
refer 0.0038908767257216
rival 0.0043782556374557
ag 0.0045544083990826
campaign 0.0016552742344725
twice 0.0046182758740407
camera 0.0052172612245174
serv 0.0029010006475883
underscor 0.0062635809089588
public 0.0022864049867679
concern 0.0060579325115771
health 0.0070859487043027
peopl -0.00028150461041628
tough 0.0047197378958998
choic 0.0043782556374557
telephon 0.0033823545159615
interview 0.0027279356529115
night 0.0036918874619001
look 0.0017496639747964
futur 0.0030728408590358
sidestep 0.008063527702774
question 0.0016677861998343
felt 0.0034387061153197
turn 0.0043857441625837
favor 0.004406155186101
margin 0.0049887199966012
closest 0.0049470712367258
sinc 0.0011611986155136
independ 0.0060364075928152
dai 0.0011018491657703
vacanc 0.0066100781170291
caus 0.002594185045058
death 0.0035894156791447
landslid 0.0037956908269555
swept 0.0047915919484496
vulner 0.0046513067910302
weaker 0.0068983980817735
dozen 0.0030398099420463
left 0.0016761884554125
constitut 0.0028949756042274
real 0.0036722103243682
battleground 0.0068983980817735
outsid 0.0022864049867679
group 0.0014433164007817
dollar 0.0042463482391035
usual 0.0046513067910302
easier 0.0063700578804441
defend 0.0027544616052674
predict 0.0041726509770524
chang 0.0025548187028337
unlik 0.0050316121850347
imposs 0.0047552157875527
test 0.0043782556374557
abil 0.0049065958387852
hold 0.002594185045058
easili 0.0051685520985466
themselv 0.0036223747525465
york 0.0057315038399573
hillari 0.0036892138554702
rodham 0.0044932595277913
clinton -0.00055336709762158
ladi 0.0049470712367258
offic 0.00072957774101738
daniel 0.0056141769955349
patrick 0.004196799135553
moynihan 0.0074809628922738
rick 0.010978321298571
lazio 0.0085953346466038
task 0.0045235086789376
easi 0.0048672294965609
jersei 0.0054891606492854
jon 0.0059846211180954
corzin 0.010861016716616
invest 0.0045859872880464
banker 0.006747018030541
monei 0.0026264736310524
fellow 0.0047197378958998
frank 0.0095831838968993
lautenberg 0.0074809628922738
bob 0.0051214402841458
nelson 0.0064850617707796
insur 0.0064850617707796
commission 0.0061644532200408
mccollum 0.007259482030453
manag 0.0035276075574434
impeach 0.0055503095205768
effort 0.0041762419476179
gram 0.0060717254597857
beaten 0.0049470712367258
mark 0.0034387061153197
dayton 0.012527161817918
heir 0.0066100781170291
hudson 0.0074809628922738
depart 0.0018602401833253
store 0.0032254589815291
fortun 0.0060717254597857
auditor 0.0077429191520352
watch 0.0030398099420463
pick 0.003992818875107
coburn 0.01413525316256
pledg 0.003638795292523
handpick 0.0077429191520352
successor 0.0047915919484496
andi 0.0077429191520352
ew 0.008063527702774
brad 0.0074809628922738
carson 0.0077429191520352
lawyer 0.0056180589808372
schrock 0.0084768640137679
admir 0.0045235086789376
heavili 0.0050316121850347
militar 0.0084768640137679
district 0.0092365517480814
countri 0.00035547151338196
beach 0.0059846211180954
norfolk 0.0070552151148868
jodi 0.0084768640137679
wagner 0.0084768640137679
owen 0.006747018030541
picket 0.0077429191520352
melissa 0.007259482030453
hart 0.0077429191520352
decad 0.0035900861665522
ron 0.0052676797874647
klink 0.0084768640137679
unsuccess 0.0064850617707796
unseat 0.0066100781170291
santorum 0.0074809628922738
felix 0.0068983980817735
grucci 0.0084768640137679
michael 0.0044636341151436
forb 0.0084768640137679
neighbor 0.0034677329936495
steve 0.0061644532200408
israel 0.0031412719639054
joan 0.008063527702774
johnson 0.0060717254597857
ran 0.0046513067910302
